serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211014_150001_1_1,9,1,1,2,3,29.99205854226029,19.961083135277388,-0.0004159556460881661,-0.00015379472390042112,2.9178639359973846,2.9675863613276703,-6.601963653743358e-05,-0.05685058407064246,-1.3868859501659884e-05,-7.704728388642319e-06,2.9675863613276703,1.0170406936104406,2021-10-14 15:00:01
20211014_150101_1_1,9,1,1,2,3,29.952573389355987,20.046865626915334,-0.0004640895947029949,0.00026152822619644934,2.9670709188448217,3.0167041639393446,0.018539481594545226,0.015569787086003399,-1.5494147653700926e-05,1.304584123342036e-05,3.0167041639393446,1.0167280278942057,2021-10-14 15:01:01
20211014_150201_1_1,9,1,1,2,3,30.026010310262677,19.96332448414059,-0.00044871235091544046,-0.00012530909558770143,2.964601914718557,3.0513090936453238,-0.020504146705575314,0.005509779844788512,-1.494412165581898e-05,-6.2769653264540385e-06,3.0513090936453238,1.029247494746693,2021-10-14 15:02:01
20211014_150301_1_1,9,1,1,2,3,29.983585931834813,19.98641966259972,0.00025192776220336855,-0.0005501335546819355,3.0228577727416637,2.98914645012898,-0.0012633441308730732,-0.03920811916009772,8.402189210326789e-06,-2.752536792327002e-05,3.0228577727416637,0.9888478634632856,2021-10-14 15:03:01
20211014_150401_1_1,9,1,1,2,3,29.979473519079313,20.027600187571185,0.00017257212033524233,0.00017824091982960097,2.970554476847163,3.021536961222297,0.005994428257927822,0.0053570319318132515,5.756342593055054e-06,8.89976423337103e-06,3.021536961222297,1.017162615522623,2021-10-14 15:04:01
20211014_150501_1_1,9,1,1,2,3,30.004167217525893,19.998178177366945,0.0003096254243204201,-5.5783037683229954e-05,3.0304354780291884,3.066149174082459,0.009145561613128905,0.005342295108390915,1.031941403591309e-05,-2.7894059743083363e-06,3.066149174082459,1.0117850046015486,2021-10-14 15:05:01
20211014_150601_1_1,9,1,1,2,3,30.015013600000362,20.027248381144954,0.00019615155864568262,8.57865743547268e-05,3.033028497178077,3.062876979807063,-0.009735484068825002,0.015044823164946097,6.535114768219871e-06,4.283492805506535e-06,3.062876979807063,1.0098411480989238,2021-10-14 15:06:01
20211014_150701_1_1,9,1,1,2,3,29.99992946785648,20.087068996067572,0.00025177377446955604,0.00010964858833006907,3.052193633854738,2.9700539428981267,0.004834786598356838,-0.007670589723660635,8.392478880302697e-06,5.4586653907314646e-06,3.052193633854738,0.9730883093243092,2021-10-14 15:07:01
20211014_150801_1_1,9,1,1,2,3,30.03432783825174,19.977255233713805,-0.00025098851529179584,0.0008250981249933785,3.008490427495636,2.977357767567957,0.023027047554256847,0.0032011542444800693,-8.356721570180662e-06,4.13018763258796e-05,3.008490427495636,0.989651733758849,2021-10-14 15:08:01
20211014_150901_1_1,9,1,1,2,3,30.037009661272602,20.027541729069704,-0.0002948529845012878,0.0012397058012940693,2.9502607545417936,2.9481876983452766,0.013809847727172371,-0.03165250673099791,-9.81632285724662e-06,6.190004834665521e-05,2.9502607545417936,0.9992973311957848,2021-10-14 15:09:01
