serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211014_230001_1_2,3,1,2,3,11,50.01337172206733,39.98829017833819,-0.00040680109919206064,-0.00015220382107238793,3.9287088612528,3.9899065695685496,-0.015210685276173504,-0.00793760368900359,-8.133846713089499e-06,-3.806209777752321e-06,3.9899065695685496,1.0155770535504214,2021-10-14 23:00:01
20211014_230101_1_2,3,1,2,3,11,49.971686836164366,40.00652243809219,-0.00035683881783390753,0.00013725545078249025,3.993515507370298,4.041389500743427,0.013341169626064825,0.022653261700058706,-7.14081994077623e-06,3.4308268356712388e-06,4.041389500743427,1.011987932257875,2021-10-14 23:01:01
20211014_230201_1_2,3,1,2,3,11,50.04952669985182,40.035729067817385,-5.704760226079705e-05,-0.00045925853535043194,4.015631791943077,4.008621866672957,0.015892891994197935,0.006935166205640756,-1.1398230117721764e-06,-1.1471216986519316e-05,4.015631791943077,0.9982543406284947,2021-10-14 23:02:01
20211014_230301_1_2,3,1,2,3,11,49.97838157237016,39.97924708464741,-0.000449011952116258,7.224602713017743e-05,3.9822331786562524,4.003911303375045,-0.0005402732522282161,0.01726620757654116,-8.984123494796956e-06,1.807088236984856e-06,4.003911303375045,1.0054437105378413,2021-10-14 23:03:01
20211014_230401_1_2,3,1,2,3,11,50.09209436604372,40.05374608887224,2.8010658102584883e-05,0.0008150273342083563,4.019196309848072,4.012603797074918,0.021848442683774227,-0.008898897357404557,5.591832095879119e-07,2.0348342259921297e-05,4.019196309848072,0.9983597435245948,2021-10-14 23:04:01
20211014_230501_1_2,3,1,2,3,11,50.042559063235615,40.02555235185711,-0.0004275161454183833,-0.0002747652301770088,3.992546280137477,4.00747618402401,0.008486229533927926,-0.007881794059973725,-8.54305122322298e-06,-6.86474549461802e-06,4.00747618402401,1.0037394441639431,2021-10-14 23:05:01
20211014_230601_1_2,3,1,2,3,11,50.02593661506933,40.01550382328443,-0.000636507532851152,-0.0008598273348360476,3.9984927052704777,4.009625522670571,-0.036863172537662685,-0.014013180816972504,-1.2723550540369427e-05,-2.1487354967044717e-05,4.009625522670571,1.0027842535226883,2021-10-14 23:06:01
20211014_230701_1_2,3,1,2,3,11,50.067364442225944,39.96477490120814,0.000535411548153255,0.00017302365130555703,3.950118128499716,4.005034668569187,-0.015395377349265797,0.008683339702398457,1.069382329423552e-05,4.329403874618758e-06,4.005034668569187,1.0139025057689424,2021-10-14 23:07:01
20211014_230801_1_2,3,1,2,3,11,50.0412309882118,39.92509779561997,-0.00027484370863170473,5.581439695863581e-06,4.003949345798899,4.00874872608339,0.025921376662848744,0.021815585274178425,-5.4923450763321466e-06,1.397977714277734e-07,4.00874872608339,1.001198661588845,2021-10-14 23:08:01
20211014_230901_1_2,3,1,2,3,11,49.96318163183346,40.02722983757266,9.622465020516353e-05,-0.00018528979761156704,4.084656041053029,4.012777235537915,0.022042500613455186,-0.0018135526890327748,1.925911182242548e-06,-4.62909370354777e-06,4.084656041053029,0.9824027274774931,2021-10-14 23:09:01
