serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211014_230001_2_5,9,2,5,3,29,49.967525587907694,39.955225401225945,0.0002674146247792575,0.0005971281938441528,4.030803365903582,4.019995288320795,0.013141397013213162,-0.0137614535481451,5.351768406238086e-06,1.4944933681335986e-05,4.030803365903582,0.9973186294141232,2021-10-14 23:00:01
20211014_230101_2_5,9,2,5,3,29,50.04082981347298,39.967024445974815,0.0004984194183963368,0.00027782691567380745,4.001025879439232,4.005833818921034,-0.003937851472418013,0.014113776701523568,9.960254860964406e-06,6.951403551429212e-06,4.005833818921034,1.0012016766766016,2021-10-14 23:01:01
20211014_230201_2_5,9,2,5,3,29,50.05374172793635,39.97705370223863,0.00016064658529233282,-0.00048045115294067815,4.036646119062827,4.036646195235056,-0.0038538401359860548,-0.011723069938841101,3.209482043630549e-06,-1.2018173138001261e-05,4.036646195235056,1.0000000188701774,2021-10-14 23:02:01
20211014_230301_2_5,9,2,5,3,29,49.957394368901085,40.03600161360269,0.00030653013868634735,-0.0006060135889259395,3.991446932413116,4.018325339159442,-0.030027891819839805,-0.012610588161927366,6.135831192932773e-06,-1.5136716068071077e-05,4.018325339159442,1.0067340007775265,2021-10-14 23:03:01
20211014_230401_2_5,9,2,5,3,29,50.007721750749305,40.00559546958921,0.0008529432081958031,0.0001356702667709902,4.007591274822915,3.935212058288462,-0.006368882042174912,-0.017943545773407694,1.7056230084767317e-05,3.391282273853961e-06,4.007591274822915,0.9819394714752563,2021-10-14 23:04:01
20211014_230501_2_5,9,2,5,3,29,50.05222514833747,40.070370721239684,-0.000632112147495878,-0.0007819388994406495,4.030988043985167,4.015829696892353,-0.00516785971265755,0.013004500885345013,-1.2629051867774438e-05,-1.9514141880054414e-05,4.030988043985167,0.9962395455090886,2021-10-14 23:05:01
20211014_230601_2_5,9,2,5,3,29,50.027605660959836,39.966805512910206,-0.00019645781744238698,7.54492885683328e-05,4.050002947624577,3.9118115919996574,-0.018154705598355376,0.0358167803776164,-3.926988206747165e-06,1.8877988270531386e-06,4.050002947624577,0.9658787024572483,2021-10-14 23:06:01
20211014_230701_2_5,9,2,5,3,29,49.97160915792999,40.05096047677612,0.0001551084045756658,0.0004377475447738252,3.9704489938649266,4.0162151572819145,-0.003412222663565477,0.00521813242556459,3.103930555557298e-06,1.092976396977188e-05,4.0162151572819145,1.0115266972293826,2021-10-14 23:07:01
20211014_230801_2_5,9,2,5,3,29,49.987764915282405,39.99324585435632,-0.000638559989490928,0.0004955144458489484,3.979177074252279,4.030441000311687,0.010132787646251402,-0.00777112402176514,-1.2774325688958851e-05,1.2389953234940392e-05,4.030441000311687,1.0128830471986576,2021-10-14 23:08:01
20211014_230901_2_5,9,2,5,3,29,49.98180911447437,39.98500525418476,-0.0002013550719261544,-0.00043731621033075226,3.9800441422078956,4.050800068929961,0.030188014166392024,0.0016137426656436715,-4.028567102582996e-06,-1.0937005198592127e-05,4.050800068929961,1.0177776738633895,2021-10-14 23:09:01
20211014_231001_2_5,9,2,5,3,29,49.969510053649536,40.02868913153913,-0.00020536941642777535,-0.0002820685783267644,3.9923078094553697,3.9966509722412713,0.0010572532104111902,0.0027716907600599844,-4.1098945378348e-06,-7.046660393995238e-06,3.9966509722412713,1.0010878827468201,2021-10-14 23:10:01
20211014_231101_2_5,9,2,5,3,29,49.96036206355026,39.99144562360291,0.0001653942302721841,0.0004642736956230251,4.026033666289316,4.055005756378763,0.01721424080493727,0.000326872055199556,3.310509040382862e-06,1.1609325154002717e-05,4.055005756378763,1.0071961867413168,2021-10-14 23:11:01
20211014_231201_2_5,9,2,5,3,29,50.085808066236346,39.983542558991786,0.0002924401451390734,-0.00037120050653565286,4.0543245838738615,3.984319601226408,0.036647615050659596,0.003400733470396166,5.838782609882899e-06,-9.283832366478859e-06,4.0543245838738615,0.9827332565019832,2021-10-14 23:12:01
20211014_231301_2_5,9,2,5,3,29,50.03698703732705,39.98360064503839,5.3521596995983205e-05,0.00034499291005386735,3.9550121504188103,3.936124443316061,-0.029243567038556843,-0.008903036462614476,1.0696406831222006e-06,8.628360239904455e-06,3.9550121504188103,0.9952243618010759,2021-10-14 23:13:01
20211014_231401_2_5,9,2,5,3,29,50.05730397480555,40.00015591907705,0.00011820690272688208,-3.809207810656877e-05,4.009579471916538,3.988001566686068,-0.032961013564027426,0.011958958173997543,2.3614316661236302e-06,-9.522982406276504e-07,4.009579471916538,0.9946184118854349,2021-10-14 23:14:01
20211014_231501_2_5,9,2,5,3,29,50.07058652363986,39.95667760781878,-0.00017781901166362106,-0.00020843823890900686,3.9626795634117897,3.9381693994067466,0.016666397544234345,0.008403762889708764,-3.551366660737382e-06,-5.216605868857809e-06,3.9626795634117897,0.993814749940583,2021-10-14 23:15:01
