serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211013_150001_1_1,1,1,1,1,3,39.95555564334947,29.94033421317237,1.7509046992913234e-05,0.0001594201864629337,5.000383849415634,4.964486414731593,0.0038782644064588884,0.006687832251508013,4.3821307728022004e-07,5.3245960892713135e-06,5.000383849415634,0.992821064189255,2021-10-13 15:00:01
20211013_150101_1_1,1,1,1,1,3,40.077845113433895,29.984211646605345,0.00013226523018093918,-0.0007668633323533328,5.006015621386237,4.984864962869189,0.0026322642111566512,-0.006484304239807394,3.300208127622224e-06,-2.557557095019215e-05,5.006015621386237,0.9957749515549471,2021-10-13 15:01:01
20211013_150201_1_1,1,1,1,1,3,40.02962695183955,30.042252184797373,0.0006776875399091015,-0.00026532101924307914,4.974193456194027,4.963772203606235,-0.0180536955016324,-0.006668737500760265,1.6929649150226682e-05,-8.83159550126347e-06,4.974193456194027,0.9979049362113539,2021-10-13 15:02:01
20211013_150301_1_1,1,1,1,1,3,39.9710441983458,29.95490124896755,-0.0003120801559497375,0.0009892899248304086,4.999480011531025,5.026259098496541,-0.016647597152379193,0.011717911429025271,-7.807655822077646e-06,3.3025978507090096e-05,5.026259098496541,1.0053563744436924,2021-10-13 15:03:01
20211013_150401_1_1,1,1,1,1,3,39.982311955244455,29.933407837403916,-0.00016703054202543374,5.973165744720711e-05,4.991791803374518,4.943800195984951,-0.016401565035632962,0.0026877875270888414,-4.177610894847826e-06,1.995484702966836e-06,4.991791803374518,0.9903858956302777,2021-10-13 15:04:01
20211013_150501_1_1,1,1,1,1,3,39.9697424155186,30.022529640681785,0.00019219570952497636,0.0005636975103593307,4.973773340922944,4.977463304229213,-0.008244886613502287,-0.016575155398134304,4.808530100768292e-06,1.877581659859524e-05,4.977463304229213,1.0007418840894717,2021-10-13 15:05:01
20211013_150601_1_1,1,1,1,1,3,39.97707425437918,30.000252182606012,0.0010700750897959567,-3.7016699296410504e-05,4.955372606465161,4.97622155909159,-0.026383308106278255,-0.007812986097026652,2.6767218706074724e-05,-1.2338796044478783e-06,4.97622155909159,1.0042073430763263,2021-10-13 15:06:01
20211013_150701_1_1,1,1,1,1,3,39.93619016356002,29.945673989586197,-0.0005307122009476866,0.0006167566925899001,4.991103012892128,5.018113425745379,-0.050150224782218006,0.016405015124385754,-1.3289004253388638e-05,2.0595852770065597e-05,5.018113425745379,1.0054117121573092,2021-10-13 15:07:01
20211013_150801_1_1,1,1,1,1,3,40.011800530587,29.92241382298053,-1.8566332753687978e-05,0.0003892749985866285,5.033768998765313,5.006208583504729,-0.01466757202622411,-0.011591491289926132,-4.640214263663279e-07,1.3009478476220517e-05,5.033768998765313,0.9945248947126211,2021-10-13 15:08:01
20211013_150901_1_1,1,1,1,1,3,40.018455428010014,30.036634910914366,0.0002141502763369199,-0.0002224175980406851,4.9651602984373495,4.9889443038409516,-0.0142331780052376,0.0033710654353037496,5.351287900707688e-06,-7.404877367266783e-06,4.9889443038409516,1.0047901787604092,2021-10-13 15:09:01
