serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211013_070001_1_1,1,1,1,1,1,40.01750296605437,30.020270387293134,-0.0001882724640923946,0.00041745402806705757,4.98071489707781,4.976036561535233,0.024813879034065848,-0.005830427435122847,-4.7047529240417724e-06,1.390573844543905e-05,4.98071489707781,0.9990607100307384,2021-10-13 07:00:01
20211013_070101_1_1,1,1,1,1,1,40.04985984810085,30.024924541516196,-0.00042074530547039365,0.00032714224104362944,5.018945852567122,5.0286489430604435,-0.007097259440966847,-0.006826686566388511,-1.0505537524130568e-05,1.0895689032999297e-05,5.0286489430604435,1.00193329252364,2021-10-13 07:01:01
20211013_070201_1_1,1,1,1,1,1,40.047585730551866,29.984250061284623,0.0005499033423459559,-0.0002001149908907641,4.988844302803381,4.9850223896945725,0.011271325463273698,-0.028094536003502046,1.3731248271639022e-05,-6.674003534580665e-06,4.988844302803381,0.9992339081204317,2021-10-13 07:02:01
20211013_070301_1_1,1,1,1,1,1,40.04388524324093,30.06194055068433,0.00035610876918050564,0.0003189500598727371,4.993462356699721,5.022176448110545,-0.008352065536103341,-0.022354758190716573,8.892962483969105e-06,1.0609762843985018e-05,5.022176448110545,1.0057503370126137,2021-10-13 07:03:01
20211013_070401_1_1,1,1,1,1,1,39.990251804740105,29.994893360674347,4.1046155912370455e-06,-0.00019579123536879033,5.038552303944862,5.053203791158604,-0.0011778843249780286,0.01161098666622572,1.0264040374835847e-07,-6.527485629453445e-06,5.053203791158604,1.0029078763759722,2021-10-13 07:04:01
20211013_070501_1_1,1,1,1,1,1,40.0020668898774,29.97916844112377,-0.0005591799033417671,-0.00017792539046898722,5.01931446005069,5.006073579462846,-0.016444866517380446,0.02263754778369753,-1.3978775268816638e-05,-5.934967503131907e-06,5.01931446005069,0.9973620141369446,2021-10-13 07:05:01
20211013_070601_1_1,1,1,1,1,1,40.05835729891221,29.94133911502516,-0.00012284208262382273,5.342980519211504e-05,4.99663867441091,4.943062493514003,-0.0007657885035230894,-0.02843210812452071,-3.0665781351737684e-06,1.784482817780949e-06,4.99663867441091,0.9892775554952004,2021-10-13 07:06:01
20211013_070701_1_1,1,1,1,1,1,40.002358645416834,30.023147820149173,-2.169622965360821e-05,-6.770763022557758e-05,5.027089857554415,5.033560855620997,0.011742063832729716,-0.0029621203579165336,-5.423737596556447e-07,-2.2551809234385996e-06,5.033560855620997,1.0012872254624328,2021-10-13 07:07:01
20211013_070801_1_1,1,1,1,1,1,40.017020419785624,29.97004884941602,0.0004994503952434589,0.00029132981346427695,5.002441889665738,5.02667823797241,0.015885681469255255,-0.007261043442415774,1.2480949106258684e-05,9.720698652446595e-06,5.02667823797241,1.0048449035173683,2021-10-13 07:08:01
20211013_070901_1_1,1,1,1,1,1,40.04601470666831,30.010091032258526,-0.000874381255831229,-0.00019891858239029956,4.978276059104291,4.993129663984123,-0.015094087372978942,-0.003454658372645673,-2.1834413792132738e-05,-6.6283898364879154e-06,4.993129663984123,1.0029836844529076,2021-10-13 07:09:01
20211013_071001_1_1,1,1,1,1,1,40.010028094529765,30.019118076991983,0.0005481810574583976,-0.0007713485480417039,4.965347911828197,4.971975957460684,-0.01729477047656606,-0.011996857879804548,1.370109154043173e-05,-2.569524347995088e-05,4.971975957460684,1.0013348602656216,2021-10-13 07:10:01
20211013_071101_1_1,1,1,1,1,1,40.00363248941551,29.994376846070622,-0.0001265156487915357,3.8182947736203916e-05,5.051109374582417,4.998200061665397,0.040529884513149726,-0.02377733181336212,-3.1626040166479944e-06,1.273003534367677e-06,5.051109374582417,0.9895252094157249,2021-10-13 07:11:01
20211013_071201_1_1,1,1,1,1,1,40.06889172488392,30.03056992083177,-3.179851236217184e-05,-0.0003256355900607742,4.9852829067548114,4.960716068435573,0.011228090681747134,0.00137159842954921,-7.935960041146848e-07,-1.0843470201172756e-05,4.9852829067548114,0.9950721275444667,2021-10-13 07:12:01
20211013_071301_1_1,1,1,1,1,1,40.01909956323196,30.005499869663424,7.067799033707179e-05,8.896563399252025e-05,5.0285564709802255,5.00367635596807,-0.011398076317819661,0.004245762661330678,1.7661064618757204e-06,2.9649775667449394e-06,5.0285564709802255,0.9950522351383069,2021-10-13 07:13:01
20211013_071401_1_1,1,1,1,1,1,40.0106608383362,29.986985750779517,0.0005753546795088864,-8.516507692694122e-05,4.997539907748248,5.032187353075178,0.004455070946723124,0.001170620056378165,1.4380034407170063e-05,-2.8400679426316576e-06,5.032187353075178,1.0069329001801892,2021-10-13 07:14:01
20211013_071501_1_1,1,1,1,1,1,40.06607845212397,29.948359448780923,0.000560101213704715,-3.6636041347136096e-05,4.979494531364397,4.958545493681599,0.001758293793011694,0.018325857834521838,1.3979436853896119e-05,-1.2233071200375017e-06,4.979494531364397,0.9957929389116011,2021-10-13 07:15:01
20211013_071601_1_1,1,1,1,1,1,39.915520725318615,30.016990909065157,-8.225560107177508e-07,0.00019183160816519767,4.971530795270265,5.021829562782482,-0.004384239067327656,0.002348821598975149,-2.0607422771162783e-08,6.390767440558619e-06,5.021829562782482,1.0101173601418842,2021-10-13 07:16:01
20211013_071701_1_1,1,1,1,1,1,40.03395861128176,30.038064536770285,-6.9121092228809e-05,0.0007817262003243641,5.015899430655831,5.047072829549002,0.023400459819294,0.021496082180987815,-1.7265615149367304e-06,2.6024519634660052e-05,5.047072829549002,1.0062149170501002,2021-10-13 07:17:01
20211013_071801_1_1,1,1,1,1,1,40.00804283645322,30.048448307584323,0.0004415504721716238,0.00040678769736523173,4.978678812507701,5.0100010289079195,-0.01268360344875448,0.018377342610310834,1.1036542676596674e-05,1.353772724638687e-05,5.0100010289079195,1.0062912707527003,2021-10-13 07:18:01
20211013_071901_1_1,1,1,1,1,1,39.97193295289602,29.982828571607136,-0.0003425417652837802,0.000214724299540791,4.996134645133569,4.997777726309882,0.01142632401573141,-0.01011393564325941,-8.569557186224656e-06,7.161575800894538e-06,4.997777726309882,1.0003288704754811,2021-10-13 07:19:01
20211013_072001_1_1,1,1,1,1,1,39.97181642464811,30.008986277917987,0.00034870604922570105,0.0002327086260970648,4.94053441322903,5.02309486136693,0.03946374514797807,0.017855538080496253,8.723797926047612e-06,7.754631360816832e-06,5.02309486136693,1.0167108335318609,2021-10-13 07:20:01
20211013_072101_1_1,1,1,1,1,1,39.951828870309505,29.923491679265766,0.00018174570327786287,0.000262811783523703,4.981491951115592,5.030339119546459,0.010926943884439912,-0.016104545051644912,4.549120989375496e-06,8.782791338011114e-06,5.030339119546459,1.0098057306747084,2021-10-13 07:21:01
20211013_072201_1_1,1,1,1,1,1,40.056748883660774,29.92639857793652,-5.298153451146589e-05,0.00045906628511108253,5.009836706859048,4.998290826099278,-0.010849470774332104,-0.015515772967057117,-1.3226618731675742e-06,1.5339843981411546e-05,5.009836706859048,0.9976953578658637,2021-10-13 07:22:01
20211013_072301_1_1,1,1,1,1,1,40.043382978245916,29.97642969131044,0.0009127880250599245,0.0005068657147614886,5.030981673744521,5.011937668836127,0.03586688709478634,0.02902005208382459,2.279497777587394e-05,1.6908808686726915e-05,5.030981673744521,0.9962146542874961,2021-10-13 07:23:01
20211013_072401_1_1,1,1,1,1,1,39.974130118527675,29.962316840340748,-0.000400399470874912,2.9968192139614693e-05,5.014198771183816,5.031048504285545,0.0005711631041185099,0.01807999457732023,-1.0016464890860256e-05,1.0001960896183447e-06,5.031048504285545,1.003360403899136,2021-10-13 07:24:01
20211013_072501_1_1,1,1,1,1,1,40.00940603097881,30.044381042125487,-0.000427137669071515,0.00022485907710854386,5.004384271519386,4.930642845993804,-0.02283453661404788,-0.013005003795468309,-1.0675931273280773e-05,7.484230638443408e-06,5.004384271519386,0.9852646356625221,2021-10-13 07:25:01
20211013_072601_1_1,1,1,1,1,1,39.95673823828892,30.059139336320417,0.0005066857953825727,-7.615975459303064e-05,5.057356931780622,5.065392184239519,0.013729936646414906,0.012181460474263208,1.2680859792930653e-05,-2.5336638464896735e-06,5.065392184239519,1.0015888244724043,2021-10-13 07:26:01
20211013_072701_1_1,1,1,1,1,1,40.02339862289551,30.018347808780653,-0.00024037234950758534,0.00040093422859068293,4.994720109696393,4.9498453635283095,-0.0157479548569851,-0.01238521444276519,-6.005795554055711e-06,1.3356305654950332e-05,4.994720109696393,0.9910155633984441,2021-10-13 07:27:01
20211013_072801_1_1,1,1,1,1,1,39.99116831480366,29.92395028739173,-0.00046111454081490977,7.039393224043943e-05,4.99707211774764,4.980585712334774,-0.02012178314809228,0.021937955525192992,-1.1530409344010526e-05,2.3524277899265016e-06,4.99707211774764,0.9967007869759748,2021-10-13 07:28:01
20211013_072901_1_1,1,1,1,1,1,39.94953806986399,29.990605499315258,0.00010218189860431211,4.6150319695880056e-05,4.999653003756784,4.979575921705166,-0.0029337198295608224,0.007497886517326552,2.55777422070853e-06,1.5388258732199907e-06,4.999653003756784,0.995984304903454,2021-10-13 07:29:01
20211013_073001_1_1,1,1,1,1,1,40.025914574375186,29.965775069619585,4.053932862274081e-05,2.9488225861649702e-05,5.010405278675132,5.018823541035896,0.020548296578940833,0.014223780173759547,1.0128270410264232e-06,9.840635122281873e-07,5.018823541035896,1.0016801559739275,2021-10-13 07:30:01
