serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211012_150001_2_4,2,2,4,1,21,40.03028675434527,29.94036276531898,-0.0005321215042389176,1.5109941846248806e-05,5.04082848400924,5.022799910230338,-0.001108653693165259,-0.010983848114664588,-1.329297258109589e-05,5.046679615970186e-07,5.04082848400924,0.9964234899409704,2021-10-12 15:00:01
20211012_150101_2_4,2,2,4,1,21,40.0038891593749,29.978341566157006,-0.00021534287790333644,-0.000287759220553856,4.999192434180643,4.993498092084202,-0.021877965412608013,0.03403268300015623,-5.383048559239169e-06,-9.598903925983406e-06,4.999192434180643,0.9988609476087563,2021-10-12 15:01:01
20211012_150201_2_4,2,2,4,1,21,40.014343295022336,30.018197555529728,0.0001411717985879966,-0.00031822965366637293,5.020781647108194,4.968069930338557,0.010274969622167299,0.004178552389551816,3.5280298753661647e-06,-1.0601224576448664e-05,5.020781647108194,0.9895012927319798,2021-10-12 15:02:01
20211012_150301_2_4,2,2,4,1,21,40.05090503512244,30.032117904322163,0.0002989800478206831,-0.00018289315813855943,4.961479406448811,5.012572278388977,-0.016242484603248373,0.01558776078497726,7.465001042011261e-06,-6.089918757019724e-06,5.012572278388977,1.0102979107146464,2021-10-12 15:03:01
20211012_150401_2_4,2,2,4,1,21,39.97198349907632,30.036668390723317,0.00032960600469315296,-0.0001647462795936464,4.987088876706735,4.931263801799899,-0.03003540703022853,-0.019121509394253233,8.245925666930427e-06,-5.484838646237061e-06,4.987088876706735,0.9888060798018702,2021-10-12 15:04:01
20211012_150501_2_4,2,2,4,1,21,40.02282845861194,29.982292150173812,-3.562610057751082e-05,-7.09488761889308e-05,5.044605069021111,4.986853047192922,-0.011934193949332442,-0.01735909366290083,-8.90144498766552e-07,-2.3663593108080465e-06,5.044605069021111,0.9885517258461235,2021-10-12 15:05:01
20211012_150601_2_4,2,2,4,1,21,39.97955264659552,29.937711584825202,0.0004262778748569936,2.4039160584855873e-05,5.013859813207224,4.993382508032547,0.02641023809240739,-0.022262308759883893,1.0662397316576616e-05,8.029725490788955e-07,5.013859813207224,0.9959158600484328,2021-10-12 15:06:01
20211012_150701_2_4,2,2,4,1,21,39.97156183246118,29.985656487009894,-0.00021322115304653206,0.00031286755621745945,4.970045950683485,5.010081655451397,0.039333054762915785,-0.005311327361528663,-5.3343212842229675e-06,1.0433907170016337e-05,5.010081655451397,1.0080553993192771,2021-10-12 15:07:01
20211012_150801_2_4,2,2,4,1,21,39.96658216849023,29.992865783150588,0.0002081756046485869,1.0924103459067616e-05,4.972983410500928,4.98408374607494,-0.0189725693063432,0.0040539923880439956,5.208741737558764e-06,3.642233969254304e-07,4.98408374607494,1.0022321280120445,2021-10-12 15:08:01
20211012_150901_2_4,2,2,4,1,21,39.99085234314498,30.049077821430636,4.027861827379011e-05,-0.0004757348926466075,4.996971654748115,5.03019614904904,-0.004457392294532077,-0.04717224542437056,1.0071957938824592e-06,-1.5831929867322557e-05,5.03019614904904,1.0066489259088263,2021-10-12 15:09:01
20211012_151001_2_4,2,2,4,1,21,40.00907927876149,29.976017650861213,0.0003808029809873317,3.7872400606137746e-05,5.039327366218509,4.950171121138374,0.005467811434739005,0.022503248425783252,9.517914129792984e-06,1.2634233488666789e-06,5.039327366218509,0.9823079076628758,2021-10-12 15:10:01
20211012_151101_2_4,2,2,4,1,21,39.982935657960994,29.999700294704514,-3.68212299203189e-05,-4.282537776622998e-05,5.0522224948472285,5.015415477646359,0.009153916488621273,0.01292958375777435,-9.2092362189987e-07,-1.4275268534529136e-06,5.0522224948472285,0.9927146879935693,2021-10-12 15:11:01
20211012_151201_2_4,2,2,4,1,21,40.00190369227972,30.027612897588597,4.334722972540983e-05,-0.0004660590642588157,4.959519062359933,5.018477796343908,-0.013925085806879733,0.005495389728001262,1.083629170723086e-06,-1.5521016134327587e-05,5.018477796343908,1.011887994227392,2021-10-12 15:12:01
20211012_151301_2_4,2,2,4,1,21,39.910980208684336,29.95209806208154,-0.00029892654659342024,0.00020032646710689417,5.006916602685587,4.958322225296014,-0.009622610382172318,0.014043136347343844,-7.489832247426888e-06,6.688228206641106e-06,5.006916602685587,0.9902945502700188,2021-10-12 15:13:01
20211012_151401_2_4,2,2,4,1,21,40.03327134283059,30.047163158584937,1.9917846714116334e-05,-0.000276164720368438,5.023433111715157,5.01885260297424,-0.0283940451463185,-0.01477653318936128,4.975323286360246e-07,-9.191041394186775e-06,5.023433111715157,0.9990881716469491,2021-10-12 15:14:01
20211012_151501_2_4,2,2,4,1,21,40.048659955853346,29.993837561987785,0.0002237082191509027,-0.000180828872535277,5.001216830253309,4.988059553099662,-0.008946018953384207,0.020812026086418977,5.5859102251486554e-06,-6.028867501918048e-06,5.001216830253309,0.9973691848203708,2021-10-12 15:15:01
20211012_151601_2_4,2,2,4,1,21,39.98396275877124,29.97541662144397,5.390230159116724e-05,0.0001418512328597076,5.032735343865928,4.989953651978293,-0.011241515876169847,0.02373900073446019,1.3480980341135085e-06,4.732252253609357e-06,5.032735343865928,0.9914993161840352,2021-10-12 15:16:01
20211012_151701_2_4,2,2,4,1,21,39.962604860922205,29.977619719174605,0.000158127594275338,-0.0005929854657062633,5.002240122763597,4.983003103129975,0.006280532821702554,-0.008397247431367237,3.956889067308135e-06,-1.9780938955836165e-05,5.002240122763597,0.9961543190327709,2021-10-12 15:17:01
20211012_151801_2_4,2,2,4,1,21,39.990267784245056,29.981143319609448,2.713679894836128e-05,0.0001379200171701845,4.976189712594929,5.024733002863091,-0.021102228687433514,0.010553544016419367,6.785850771184971e-07,4.600225405012377e-06,5.024733002863091,1.0097551124599005,2021-10-12 15:18:01
20211012_151901_2_4,2,2,4,1,21,40.02241233658233,29.927867560842532,-0.0001714954312295071,0.00018940630410497857,4.968205389619953,5.0770383805814365,0.04050290744886838,0.015685661973512028,-4.284984867660073e-06,6.3287604343985e-06,5.0770383805814365,1.0219058960784648,2021-10-12 15:19:01
20211012_152001_2_4,2,2,4,1,21,40.03619145799116,30.00337261524383,-0.0003184797472457708,-8.176221694944049e-05,4.941402073869297,5.046249672012647,0.03166159855334281,0.02283493896352646,-7.954796289251004e-06,-2.7251008744230146e-06,5.046249672012647,1.0212181879911768,2021-10-12 15:20:01
20211012_152101_2_4,2,2,4,1,21,40.01604270129227,30.063938735301978,9.329007589660227e-05,-0.00012131316742077289,5.0760633150680405,5.003141759382619,0.004434785425542477,0.00779779798725042,2.3313168819062056e-06,-4.0351721206218175e-06,5.0760633150680405,0.9856342304736513,2021-10-12 15:21:01
20211012_152201_2_4,2,2,4,1,21,40.00141957469575,30.043248343366955,-0.00045473978839519576,-4.7239638765047535e-05,4.9973537343678425,4.94571849574389,0.020232278592323738,-0.00015834578088727168,-1.1368091263512478e-05,-1.572387853175579e-06,4.9973537343678425,0.9896674837586849,2021-10-12 15:22:01
20211012_152301_2_4,2,2,4,1,21,39.9820788651627,30.010293525658714,4.617516995306075e-05,0.00012132706706652864,5.005398499584989,5.0047782820044215,0.016994095812139204,0.02030454073399108,1.15489667530255e-06,4.0428483967607435e-06,5.005398499584989,0.9998760902692125,2021-10-12 15:23:01
20211012_152401_2_4,2,2,4,1,21,40.009593815745035,29.985539993638902,-0.0008682374734304242,-0.00011476288985226902,5.0217145699025005,5.021392790046172,-0.003636088340577878,-0.006237831901976372,-2.1700732015148464e-05,-3.8272744088188734e-06,5.0217145699025005,0.9999359223126186,2021-10-12 15:24:01
20211012_152501_2_4,2,2,4,1,21,39.96151853827911,29.958412063744976,-0.0005310000367423711,-0.0005135559668575874,4.964721513317056,5.046961262296613,-0.010802668220644513,0.009566735868314604,-1.3287784252586061e-05,-1.7142295985676818e-05,5.046961262296613,1.0165648261959834,2021-10-12 15:25:01
20211012_152601_2_4,2,2,4,1,21,39.97308294519202,29.99369095872332,-0.00029690309094621107,0.00044547350770449893,5.0171700249664735,5.02660631741915,0.03728554417889458,0.008675759646552159,-7.427575485065825e-06,1.4852240370068162e-05,5.02660631741915,1.0018807998145807,2021-10-12 15:26:01
20211012_152701_2_4,2,2,4,1,21,40.040254616935094,29.979902986408305,-1.201120995956872e-05,0.000456294597950876,5.00368071019737,5.008823994130762,-0.008362149526042216,-0.01289561521542762,-2.999783611388065e-07,1.522001582719403e-05,5.008823994130762,1.001027900106198,2021-10-12 15:27:01
20211012_152801_2_4,2,2,4,1,21,39.97439624631416,29.937339875210682,-0.0005093192816238351,-0.0005460573863547351,5.010480208249623,5.02873250842832,-0.011260899013406917,-0.010230179409339074,-1.2741137564292716e-05,-1.824001025578403e-05,5.02873250842832,1.003642824523814,2021-10-12 15:28:01
20211012_152901_2_4,2,2,4,1,21,39.94034839558374,29.9888612373251,-0.0001260436309222013,-9.744480909435473e-05,4.996098095411418,4.906611528180029,-0.0066697540601441665,-0.009514078947499336,-3.155796981884568e-06,-3.249366767320654e-06,4.996098095411418,0.9820887089239548,2021-10-12 15:29:01
20211012_153001_2_4,2,2,4,1,21,40.061253159179785,30.01318227143035,6.222944494183606e-05,-0.00023767966504133586,4.975894047921207,4.9768351721309445,0.0026977767852487764,-0.009439129401231195,1.553357422309606e-06,-7.919175743905836e-06,4.9768351721309445,1.0001891367060218,2021-10-12 15:30:01
20211012_153101_2_4,2,2,4,1,21,39.97226190367318,29.972620313759137,0.0004332765010323996,-0.0006398352544020361,4.980212551428285,5.076369075355056,0.006488304294317364,-0.005114339430624958,1.0839429154060068e-05,-2.13473245817055e-05,5.076369075355056,1.0193077148683531,2021-10-12 15:31:01
20211012_153201_2_4,2,2,4,1,21,39.99106718109453,29.930651153161303,-0.0001403460876234315,0.00016844208058268767,4.96749180955834,5.066024486745228,0.013926808690879975,-0.0033915150878073247,-3.509435919474013e-06,5.6277452742586475e-06,5.066024486745228,1.0198354986710383,2021-10-12 15:32:01
20211012_153301_2_4,2,2,4,1,21,40.001528320467386,30.009931013638607,0.00033863216821372225,0.0010555073957784556,5.005044970652333,5.006161372685175,0.002036714224254168,0.014634347292615426,8.465480756155408e-06,3.517193675982658e-05,5.006161372685175,1.0002230553450346,2021-10-12 15:33:01
20211012_153401_2_4,2,2,4,1,21,39.98981893185499,30.03579882768645,-0.00014466083624440224,0.00034308087012916853,5.019455926252618,5.000351033726691,0.018022301309071925,-0.005295782653288306,-3.617441641606651e-06,1.1422398721519031e-05,5.019455926252618,0.9961938319995987,2021-10-12 15:34:01
20211012_153501_2_4,2,2,4,1,21,39.96938320154586,29.917578703062542,0.0005759662500036386,-0.0003048099790613466,5.014658588588392,5.0434656064217975,-0.02898816714780811,0.000999994146032357,1.4410186094174265e-05,-1.01883237974116e-05,5.0434656064217975,1.0057445621320982,2021-10-12 15:35:01
20211012_153601_2_4,2,2,4,1,21,39.94291216777278,29.98729099358629,-0.0010964764631726238,-0.00023939649794781038,4.991488545704663,4.97338747488122,0.01463663499795612,-0.03238885599321879,-2.7451089659338763e-05,-7.983265243899916e-06,4.991488545704663,0.9963736126693069,2021-10-12 15:36:01
20211012_153701_2_4,2,2,4,1,21,40.06846374977378,30.02269245914858,0.00018400208751713715,0.0007012225107781608,4.968612823940441,5.020705627782853,-0.010937558361912415,0.005114431574595943,4.592192220451077e-06,2.3356416541664396e-05,5.020705627782853,1.0104843757580408,2021-10-12 15:37:01
20211012_153801_2_4,2,2,4,1,21,39.97339780405265,30.019188443723035,8.188411476696225e-05,-0.00044705810159361234,5.056511254864595,4.962682709826252,0.021729619041551573,-0.01729143503636014,2.0484652109974132e-06,-1.489241131324093e-05,5.056511254864595,0.9814440153874718,2021-10-12 15:38:01
20211012_153901_2_4,2,2,4,1,21,39.947953787480174,30.040013269653357,-0.0005131422737282322,-0.00016905149958338817,5.005982157856549,4.93847045279155,-0.04241524751429802,-0.008973600355472728,-1.284527053520956e-05,-5.627544104787905e-06,5.005982157856549,0.9865137943092658,2021-10-12 15:39:01
20211012_154001_2_4,2,2,4,1,21,40.01977162843207,29.956710865420526,0.00019160050502231235,-0.00027930156391654267,5.011017360284951,5.020608874817669,0.018526637231866264,-0.010305156007569708,4.787646136545909e-06,-9.323505680289641e-06,5.020608874817669,1.0019140852731296,2021-10-12 15:40:01
20211012_154101_2_4,2,2,4,1,21,39.94228402783343,30.04945696554,0.0004681657198408222,0.000606348573620959,4.99447028554402,4.976422594563814,-0.008893610137674379,0.013486802161597335,1.172105529855491e-05,2.0178353782442895e-05,4.99447028554402,0.9963864654411012,2021-10-12 15:41:01
20211012_154201_2_4,2,2,4,1,21,40.01453926366485,29.967850453954664,7.359645820476004e-05,0.0001408698270364985,5.035852297073294,4.983605578292605,-0.00691072350075356,-0.0071468573157390455,1.8392429241735443e-06,4.700698411884554e-06,5.035852297073294,0.9896250494060252,2021-10-12 15:42:01
20211012_154301_2_4,2,2,4,1,21,40.00873704206808,30.023300196396352,-6.182879238041712e-05,7.125442149588377e-05,4.992572926269658,4.954952649330791,-0.009145129730011376,-0.0051911254527775,-1.545382257765494e-06,2.3733041014737055e-06,4.992572926269658,0.9924647516432021,2021-10-12 15:43:01
20211012_154401_2_4,2,2,4,1,21,39.98579137737071,29.954863943663963,7.896840505797323e-05,0.00044369339654955274,4.998149074352002,4.98663749174869,-0.0022544403118500466,0.012940689513481833,1.974911645806867e-06,1.4812065158566763e-05,4.998149074352002,0.9976968308803786,2021-10-12 15:44:01
20211012_154501_2_4,2,2,4,1,21,40.024723344802844,30.081226422520782,-0.00018337684631201866,0.0004949485643113821,4.9644129526568035,5.113943963524097,-0.0013230552592345644,0.019918251506475616,-4.581589352467814e-06,1.6453736206075398e-05,5.113943963524097,1.0301205826939253,2021-10-12 15:45:01
20211012_154601_2_4,2,2,4,1,21,40.01633350009292,29.94515647762298,-0.00048749451718545987,-0.00010101477534540209,4.996308521335482,4.981718037797434,-0.01231272119565651,-0.00867118964469426,-1.2182388403583448e-05,-3.373326014204904e-06,4.996308521335482,0.9970797472822699,2021-10-12 15:46:01
20211012_154701_2_4,2,2,4,1,21,39.95512321402643,30.00334579509864,-0.0002529724921685364,-0.0005076053080662791,5.014989659528608,4.998653221019591,-0.03351892201825233,-0.024795685010523847,-6.33141564383236e-06,-1.691829009780642e-05,5.014989659528608,0.9967424781269535,2021-10-12 15:47:01
20211012_154801_2_4,2,2,4,1,21,40.044434588177765,30.060025893451318,0.0002414924116858507,6.256361220159314e-06,5.013589540930418,4.997301939219893,0.00409571163988054,0.006028702078949092,6.0306110991300145e-06,2.0812893649310807e-07,5.013589540930418,0.99675130930094,2021-10-12 15:48:01
20211012_154901_2_4,2,2,4,1,21,40.01328093160885,29.99671782693606,-5.775213208725799e-05,0.00014540292821354714,5.024748799541817,4.927598603474502,-0.00393769992004092,0.0021542996756228074,-1.4433240849699026e-06,4.847294595776746e-06,5.024748799541817,0.9806656611219701,2021-10-12 15:49:01
20211012_155001_2_4,2,2,4,1,21,40.00729797253309,29.96672549791123,-0.00027983252383530715,0.0002394542940337115,5.027858647163991,4.955677792225593,-0.01796355110850791,-0.021970460143212692,-6.99453694741958e-06,7.99067265625676e-06,5.027858647163991,0.985643817775364,2021-10-12 15:50:01
20211012_155101_2_4,2,2,4,1,21,39.97426942154591,29.983348762317704,0.00026723294719500787,0.0001258686698069526,4.975781444298969,5.0597774762602405,-0.02233249485571304,0.02643657077393636,6.685123982552906e-06,4.19795236365129e-06,5.0597774762602405,1.016880972948985,2021-10-12 15:51:01
20211012_155201_2_4,2,2,4,1,21,40.114893839608136,30.002957251484343,-0.00039748124801771556,-0.0005581885498343589,4.965890794299403,4.995725204442483,0.023566221218370927,-0.03602414658834713,-9.908570358106135e-06,-1.8604451059794895e-05,4.995725204442483,1.0060078667411148,2021-10-12 15:52:01
20211012_155301_2_4,2,2,4,1,21,39.99471703149828,30.06013161820305,0.00036506020621678204,7.118749565081483e-05,5.030921924489014,4.984059814083028,-0.014511561387776392,0.01819277765361801,9.127710690621335e-06,2.3681697923008065e-06,5.030921924489014,0.990685184324194,2021-10-12 15:53:01
20211012_155401_2_4,2,2,4,1,21,40.000033963490246,30.018518234531047,0.00020210927612858821,-0.0005186151895871791,5.028290271544618,5.029919210143796,-0.00903488128031223,0.01304018636758083,5.052727613008081e-06,-1.727650863827793e-05,5.029919210143796,1.0003239547661749,2021-10-12 15:54:01
20211012_155501_2_4,2,2,4,1,21,40.048593069199626,30.009407546596584,-0.00010235303739580751,-0.0006552724739956709,5.016681392312784,5.0815920441778974,0.023963195593311778,0.02252048810544688,-2.555721176495578e-06,-2.183556849558619e-05,5.0815920441778974,1.0129389623914682,2021-10-12 15:55:01
20211012_155601_2_4,2,2,4,1,21,39.98569326762991,30.065622735710292,-0.0002164156974834677,-0.00028519153769852005,4.987141621025231,5.025308210745546,0.026298272661442607,-0.01842507819641811,-5.4123282553829135e-06,-9.485635478282817e-06,5.025308210745546,1.0076529989762892,2021-10-12 15:56:01
20211012_155701_2_4,2,2,4,1,21,39.99491227106286,30.076568546468373,-0.0005819867469844818,-0.0005432932808348334,5.022823654461527,4.992100620192233,-0.010474414746931076,-0.0014027109052044222,-1.4551519529286758e-05,-1.8063672389868677e-05,5.022823654461527,0.9938833141709039,2021-10-12 15:57:01
20211012_155801_2_4,2,2,4,1,21,39.99558637440848,29.97005850298848,0.00022859880287783835,-0.0007813653006359324,4.976010752509102,5.062423896503042,0.03535661380308187,-0.0038731431070054244,5.71560073498783e-06,-2.6071530709825548e-05,5.062423896503042,1.0173659480037032,2021-10-12 15:58:01
20211012_155901_2_4,2,2,4,1,21,40.03755827096939,30.03894048176766,5.860764374558758e-05,-0.0005197970106067345,5.030362445985155,5.04877876581338,0.035582305154146926,-0.03822879033412824,1.4638166330958066e-06,-1.7304106012734665e-05,5.04877876581338,1.0036610323860309,2021-10-12 15:59:01
20211012_160001_2_4,2,2,4,1,21,40.022100622638085,30.003003770657024,-0.0005064413795302013,-0.00019653559701732852,4.99396333095106,5.018187875787128,0.006089419768780975,-0.01673006767650334,-1.2654042932562564e-05,-6.55053069084838e-06,5.018187875787128,1.0048507654603573,2021-10-12 16:00:01
20211012_160101_2_4,2,2,4,1,21,39.97899469577543,29.969669032681697,0.00013900434323179474,0.00011348732136591618,5.073885404392638,5.018242423584238,0.007717720749117981,-0.01464631479137373,3.476934432432922e-06,3.7867392276557714e-06,5.073885404392638,0.989033457326366,2021-10-12 16:01:01
20211012_160201_2_4,2,2,4,1,21,39.91797167990578,29.961922869600656,-0.0005272793971005538,0.00020728739523371548,5.029041808294984,4.999330410243396,0.0042128296574139214,-0.008503137304611368,-1.3209072878970445e-05,6.9183608854433404e-06,5.029041808294984,0.994092035981371,2021-10-12 16:02:01
20211012_160301_2_4,2,2,4,1,21,40.02809233171214,30.01692520199841,-0.00022213762628176388,-0.0002714334872614758,4.965135813669891,5.02544485761903,0.0014147413387095473,0.0002972524629932577,-5.5495431668567426e-06,-9.042681268479985e-06,5.02544485761903,1.0121465043882785,2021-10-12 16:03:01
20211012_160401_2_4,2,2,4,1,21,40.030768916455905,29.977213668504046,-0.00017861060614212954,0.00044593233756832893,5.00495057966345,5.012501218438846,-0.009440610679185668,0.0015022035524311964,-4.461833009375596e-06,1.4875710014265056e-05,5.012501218438846,1.001508634032487,2021-10-12 16:04:01
20211012_160501_2_4,2,2,4,1,21,40.011854201960944,29.997129302646496,-0.00013718438991671772,-1.6063931520779677e-05,4.976213327597333,5.014909884842489,-0.04536272825455413,0.03821486755629091,-3.4285936668737147e-06,-5.355156274691405e-07,5.014909884842489,1.0077763059373985,2021-10-12 16:05:01
20211012_160601_2_4,2,2,4,1,21,39.96377135192221,29.989725472407756,6.113202075099685e-05,0.0005592989889075282,4.997174338182773,5.00331893012397,-0.0069267301430199855,4.141722274222204e-05,1.5296859801510318e-06,1.8649686854323323e-05,5.00331893012397,1.0012296132824998,2021-10-12 16:06:01
20211012_160701_2_4,2,2,4,1,21,40.037050092261886,29.92743385307941,-0.001227240812004975,-0.0002182012853530119,5.031249324201181,5.013540391116854,0.0029739111234441283,-0.022825651934446897,-3.065262823252227e-05,-7.2910122005184845e-06,5.031249324201181,0.9964802115849947,2021-10-12 16:07:01
20211012_160801_2_4,2,2,4,1,21,39.999358184562894,29.947560225929262,-0.00014169259967945218,-0.0004895806070767798,5.062033460038678,5.023955674043077,0.01719584543510742,0.016600306765517686,-3.5423718307094276e-06,-1.6347929627098304e-05,5.062033460038678,0.9924777688065085,2021-10-12 16:08:01
20211012_160901_2_4,2,2,4,1,21,39.98200831951578,29.96690481925799,0.00020917166305267564,-0.0004123418551775163,4.937431574620457,5.005472877744547,0.019968867328581812,0.0001673838344582982,5.231644728325866e-06,-1.3759908060725981e-05,5.005472877744547,1.0137807080656749,2021-10-12 16:09:01
20211012_161001_2_4,2,2,4,1,21,39.97523611735699,30.060941239483306,-0.0005090401887921197,0.00014978206837942882,5.040631959035318,5.002509379060324,0.00014895066847082908,0.002789093233453115,-1.2733888232647554e-05,4.982614056764754e-06,5.040631959035318,0.9924369443584035,2021-10-12 16:10:01
20211012_161101_2_4,2,2,4,1,21,40.044920973188034,29.950011895090313,-0.0004843015267864195,-7.587700787800187e-07,4.993755828289298,5.021011694513507,0.010931393446770604,0.009623272604479557,-1.2093956362423146e-05,-2.533455016438252e-08,5.021011694513507,1.0054579893694053,2021-10-12 16:11:01
20211012_161201_2_4,2,2,4,1,21,39.98598553413791,30.009381014376082,0.0005105900920507663,-0.0005537600323643724,5.0827345692818735,5.042662892738493,-0.0002427673799946673,-0.01255343906542897,1.2769226148367698e-05,-1.845289751558328e-05,5.0827345692818735,0.992116118597741,2021-10-12 16:12:01
20211012_161301_2_4,2,2,4,1,21,40.07964124273012,29.99003133110738,-0.0006941747055850627,-2.243608499619048e-06,4.987963537097549,4.962893129375676,0.01019973474654716,0.018003937911066203,-1.7319883214048882e-05,-7.481180912578269e-08,4.987963537097549,0.9949738189673171,2021-10-12 16:13:01
20211012_161401_2_4,2,2,4,1,21,39.99405053951432,30.07854716272707,0.0002615654854285787,-0.00017615882981692927,5.033954140828418,4.9874021210667525,0.001972625244378945,0.010139469426970008,6.54010988884836e-06,-5.856626946238378e-06,5.033954140828418,0.9907523949445427,2021-10-12 16:14:01
20211012_161501_2_4,2,2,4,1,21,39.97901258310297,29.94710270094885,0.00043063313151389963,0.00034946207107042947,5.001765809615725,4.959097957660073,0.0008761390372784135,-0.01984808021749188,1.0771479926342795e-05,1.16693115377521e-05,5.001765809615725,0.9914694422770405,2021-10-12 16:15:01
20211012_161601_2_4,2,2,4,1,21,40.02460930432157,30.028296844142236,-0.00025855101129888873,-9.32011264262441e-05,5.0092504411082945,4.9753238479284665,-0.015672239856902033,-0.018748708380384303,-6.4598010022541865e-06,-3.103776644742517e-06,5.0092504411082945,0.9932272116200439,2021-10-12 16:16:01
20211012_161701_2_4,2,2,4,1,21,40.01164648013898,30.050748341754435,0.00015406349007082422,-0.0007492870930764048,5.0029116084899385,5.05114158174636,0.0020271938668988947,-0.013735573185753141,3.850466142334293e-06,-2.4934057699830965e-05,5.05114158174636,1.0096403808483394,2021-10-12 16:17:01
20211012_161801_2_4,2,2,4,1,21,39.983218108408124,29.964969939762724,-0.00024137085151663227,-0.00022024759604996993,5.014524549567766,4.936889647092687,-0.0009325553044791096,-0.0031664329860033166,-6.036804012678361e-06,-7.350169097206641e-06,5.014524549567766,0.9845179933396135,2021-10-12 16:18:01
20211012_161901_2_4,2,2,4,1,21,39.998754498679126,30.002659522013293,-0.000418043677321523,0.00030491240116995165,4.934250417060103,5.002460329398408,-0.019440185309436468,0.0001199001457874739,-1.0451417364391383e-05,1.0162845761931003e-05,5.002460329398408,1.0138237638086771,2021-10-12 16:19:01
20211012_162001_2_4,2,2,4,1,21,39.992322645975435,29.92283364009988,0.000622365753904077,-0.0007003007384179478,5.0472223890222905,4.904923040029532,0.01244027129364375,0.007140967782956373,1.556213074728001e-05,-2.3403556856977206e-05,5.0472223890222905,0.9718064039931628,2021-10-12 16:20:01
20211012_162101_2_4,2,2,4,1,21,39.971579571393555,29.983242324148414,0.0009627063375403166,-0.00021848663953146692,5.009380609542252,5.0025565653197726,-0.021126145242354368,0.0015045829800087427,2.408477092632327e-05,-7.286958400609611e-06,5.009380609542252,0.998637746908374,2021-10-12 16:21:01
20211012_162201_2_4,2,2,4,1,21,40.0260669222752,30.037397179916603,-0.0005770640063171181,0.00029129568882714036,5.0365983353211625,4.98104095962973,-0.003893120524791672,-0.02675274658764027,-1.4417204853969103e-05,9.697767322592934e-06,5.0365983353211625,0.9889692661608899,2021-10-12 16:22:01
20211012_162301_2_4,2,2,4,1,21,39.98877967279916,30.02387976498797,0.0007696011936200734,0.0002349686145545221,4.943592981875531,5.046661017743973,-0.031051361606417284,-0.022566414116744246,1.9245428340579375e-05,7.82605767121837e-06,5.046661017743973,1.0208488110259715,2021-10-12 16:23:01
20211012_162401_2_4,2,2,4,1,21,39.98382856199379,29.983295429046777,-7.418832110457827e-05,-0.00016951940890867512,4.973681206604876,4.9752374364364345,0.02156869711477747,-0.008220928657814262,-1.8554581632809723e-06,-5.653795104338351e-06,4.9752374364364345,1.000312892959342,2021-10-12 16:24:01
20211012_162501_2_4,2,2,4,1,21,40.00939288919108,30.007280113360505,5.5119723773209563e-05,0.0005533252820592091,4.976895452554513,4.953060289108002,-0.003804305130930991,-0.01734176985196866,1.3776695868859505e-06,1.8439701298114166e-05,4.976895452554513,0.9952108370220483,2021-10-12 16:25:01
