serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211015_150001_2_6,4,2,6,2,33,29.99325457181376,19.97815627202459,2.844572808028792e-05,0.00013921973957726293,3.057331433984558,3.079958047995527,-0.01159786237915319,0.009708246722881089,9.484041824197321e-07,6.968597986802831e-06,3.079958047995527,1.0074007723727487,2021-10-15 15:00:01
20211015_150101_2_6,4,2,6,2,33,29.97726382749306,19.992644902007182,0.00019377194528964357,-0.0006518422633423769,2.9880641458131194,2.996054417746177,-0.003160662774071477,0.0027101134327583553,6.4639637027822876e-06,-3.260410348592419e-05,2.996054417746177,1.0026740630532494,2021-10-15 15:01:01
20211015_150201_2_6,4,2,6,2,33,30.059955907403115,19.983564400551902,-0.0002083225970590612,0.00034666386009881144,3.0051012204017504,3.0347353802071844,0.015379224618418242,0.006795480814963367,-6.930236281808912e-06,1.7347448790929277e-05,3.0347353802071844,1.0098612850722786,2021-10-15 15:02:01
20211015_150301_2_6,4,2,6,2,33,30.04023342020454,19.983911277530225,-0.00016255582708770403,0.00016703850554424822,2.991741962899783,3.026683888324518,0.03393653243764389,-0.003557877537436535,-5.411270439009699e-06,8.358649276634109e-06,3.026683888324518,1.0116794582748265,2021-10-15 15:03:01
20211015_150401_2_6,4,2,6,2,33,30.02737424493844,20.03103051764581,-6.16309715205292e-05,0.00020579876345623032,2.943822135270331,2.970991480432997,-0.0006363417337578063,-0.00239497067356209,-2.0524928692663835e-06,1.027399779931129e-05,2.970991480432997,1.0092292753822136,2021-10-15 15:04:01
20211015_150501_2_6,4,2,6,2,33,30.047005778193277,19.959268427714736,0.00035947289428099507,0.0002302083911936877,3.08977754949608,2.925432034673582,-0.009179595466400266,0.020267790013233502,1.1963684399524555e-05,1.1533909272647911e-05,3.08977754949608,0.9468099200703619,2021-10-15 15:05:01
20211015_150601_2_6,4,2,6,2,33,29.963836252171532,20.024829413838155,0.00013017076489289548,0.00019115711862613578,2.9754826269859067,2.994950276516097,0.010154412537915549,0.011530213653256098,4.344262323335243e-06,9.546004846065589e-06,2.994950276516097,1.0065426863372113,2021-10-15 15:06:01
20211015_150701_2_6,4,2,6,2,33,30.014293276422638,19.986333080568713,0.00013649381732446463,-0.00034202540518162537,2.9845841083581,3.0120704827925,-0.01299371711982943,-0.006289069108542148,4.547627227714393e-06,-1.711296433432065e-05,3.0120704827925,1.0092094487662204,2021-10-15 15:07:01
20211015_150801_2_6,4,2,6,2,33,30.070573969195898,19.977428334994165,0.00019315300760165756,-0.00023997213015796432,3.018193901950904,3.0205762360228032,-0.013531089856945405,-0.022249666337118286,6.423322940211326e-06,-1.2012163234124019e-05,3.0205762360228032,1.0007893243937573,2021-10-15 15:08:01
20211015_150901_2_6,4,2,6,2,33,29.979717245309534,20.01594690543894,-6.43833953161724e-05,-0.0003895602440651291,2.966303866559841,3.027765987610417,-0.023992437514421372,-0.012743918945933243,-2.1475651284284705e-06,-1.94624938757843e-05,3.027765987610417,1.020720102799804,2021-10-15 15:09:01
20211015_151001_2_6,4,2,6,2,33,29.98900143758274,20.0194072289902,-0.00011988480886733183,-0.0007435483801751913,2.975449237598222,3.048205274819245,-0.01762171633765468,-0.0017924187661488703,-3.9976259001771925e-06,-3.7141378446932994e-05,3.048205274819245,1.0244521184571616,2021-10-15 15:10:01
20211015_151101_2_6,4,2,6,2,33,30.01461971730843,19.96754365525605,9.683316308750822e-05,-0.0006631266215897024,3.0743930600634206,2.9675009991893755,-0.03196703911195371,-0.009033140380506184,3.226199898567023e-06,-3.321022520539965e-05,3.0743930600634206,0.9652314916194092,2021-10-15 15:11:01
20211015_151201_2_6,4,2,6,2,33,29.9681213303462,19.98196382421476,-0.00024423833578413935,-8.481237213779748e-05,2.9413642348498574,2.9558842544075032,-0.02063888019691851,-0.0113966190431598,-8.149938165687407e-06,-4.2444462858560094e-06,2.9558842544075032,1.0049364915047276,2021-10-15 15:12:01
20211015_151301_2_6,4,2,6,2,33,30.019419419270374,19.99145371011305,0.0002894501429889657,8.650122629343941e-05,2.954458425402461,2.9903885673764226,0.03493405317774788,0.007036549130743944,9.642096635725035e-06,4.326910266144435e-06,2.9903885673764226,1.0121613293539804,2021-10-15 15:13:01
20211015_151401_2_6,4,2,6,2,33,29.971888152657574,20.038791350267108,0.0005177605467574492,-0.0002832391159879035,3.0149848113875817,3.0085492208964317,-0.0008239015691865835,0.005010367664155588,1.7274872511211478e-05,-1.4134540903043439e-05,3.0149848113875817,0.9978654650375541,2021-10-15 15:14:01
20211015_151501_2_6,4,2,6,2,33,30.019440224551012,20.01976339596711,0.00010028944798930192,0.00111000507630168,2.9821229924899795,2.97799735073672,-0.008221968556134912,0.04266956629615753,3.340816725399213e-06,5.54454642818249e-05,2.9821229924899795,0.9986165420528766,2021-10-15 15:15:01
20211015_151601_2_6,4,2,6,2,33,29.94391399875195,20.058309249797066,5.1717985328119036e-05,0.0006033335545251338,3.0733081698005202,3.049771216622651,-0.00046271307570677994,0.006098762426668308,1.7271618309575235e-06,3.0078983577902402e-05,3.0733081698005202,0.9923414926595543,2021-10-15 15:16:01
