serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211013_230001_2_4,8,2,4,2,23,29.974625914332034,19.996414181886593,-3.360005068509962e-05,-0.0001784244193824037,2.9780577955906433,2.8702685344497922,0.008691776720288159,0.006974320138148001,-1.1209497920384097e-06,-8.922820749733539e-06,2.9780577955906433,0.963805517374295,2021-10-13 23:00:01
20211013_230101_2_4,8,2,4,2,23,30.006652298986463,19.999158090294905,-0.0002603474568519507,-0.0006140012288698121,3.0148835925894146,2.978100220656584,0.024909086944223106,-0.015673074672187298,-8.676324644876978e-06,-3.0701353831878134e-05,3.0148835925894146,0.9877994055812821,2021-10-13 23:01:01
20211013_230201_2_4,8,2,4,2,23,29.978440651714156,20.040252988416764,-0.00011280805603026132,0.00011384779623818285,2.9581075326368125,3.012791467023626,-0.02603200621500595,0.008397178046761912,-3.7629727756974243e-06,5.680956039027387e-06,3.012791467023626,1.0184861212053604,2021-10-13 23:02:01
20211013_230301_2_4,8,2,4,2,23,30.065351217002878,19.993316394119894,-6.746192643562885e-05,0.0003017922836109557,2.9819695998677527,2.9734003652493195,-0.002898366034966189,-0.014555121807142307,-2.2438429522645013e-06,1.509465851796923e-05,2.9819695998677527,0.9971263172438736,2021-10-13 23:03:01
20211013_230401_2_4,8,2,4,2,23,30.021539463079343,20.036416367889252,0.00014019937584436627,0.00011213224570519995,3.036468380868569,2.9577304316099227,0.007565084074777502,-0.004764291324110098,4.6699595807464915e-06,5.5964222167445695e-06,3.036468380868569,0.9740692345901776,2021-10-13 23:04:01
20211013_230501_2_4,8,2,4,2,23,30.03174030495383,19.958876287045978,0.0003278246181294172,-0.00024871852023691386,2.9503101831719034,2.9754134778328094,-0.006886378803002959,-0.008303725965314888,1.0915938097511502e-05,-1.246154927060403e-05,2.9754134778328094,1.0085086967479187,2021-10-13 23:05:01
20211013_230601_2_4,8,2,4,2,23,30.05540853619313,20.015810815052507,-0.0005481069223861083,-0.0001277565803073141,2.9924830380583756,3.030431195088542,0.012606181426644025,-0.026771984350849053,-1.8236548730524506e-05,-6.382783165158476e-06,3.030431195088542,1.0126811602764467,2021-10-13 23:06:01
20211013_230701_2_4,8,2,4,2,23,29.958931140187406,19.99494659835687,0.0006828814135106544,-0.00016396449649924298,3.006667269721424,2.9932413294160027,-0.020102966692669894,-0.0018738065267305914,2.2793917790832862e-05,-8.200296794626955e-06,3.006667269721424,0.9955346105501507,2021-10-13 23:07:01
20211013_230801_2_4,8,2,4,2,23,29.96440329004498,20.01605116566554,0.00032372167179288425,-0.00024966662463786954,2.9894064896770827,2.9670693408281923,-0.006855889974817505,-0.007280316843048548,1.0803541410765676e-05,-1.247332066507375e-05,2.9894064896770827,0.9925278984554211,2021-10-13 23:08:01
20211013_230901_2_4,8,2,4,2,23,30.04806606536956,19.99720605302723,-0.00010620567192728401,0.00032090841649217377,3.049137492084467,3.042597462213817,0.02050013701014992,-0.0046820626423712,-3.53452603892156e-06,1.6047662640531415e-05,3.049137492084467,0.9978551213621466,2021-10-13 23:09:01
