serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211013_150001_2_4,7,2,4,3,21,49.98920662503557,40.023702104992246,7.89891389240409e-06,-0.00015261965724275354,3.931956220087507,3.9290566646991927,-0.03478646317477041,0.010434899351743257,1.5801238758704682e-07,-3.8132318905031266e-06,3.931956220087507,0.9992625667159006,2021-10-13 15:00:01
20211013_150101_2_4,7,2,4,3,21,50.01633085342162,39.97031205670787,0.00021637750098499803,-1.9398519521825773e-05,4.04713868563544,3.9560546028624537,-0.0238486655899131,-0.028042142911938118,4.326137029505747e-06,-4.853231942323625e-07,4.04713868563544,0.9774942027323471,2021-10-13 15:01:01
20211013_150201_2_4,7,2,4,3,21,49.95507199009994,39.99222671466151,-0.000982556327886878,-0.0009012951126089649,3.997736332854486,4.005952152303769,-0.026479059608557485,0.002628539979942525,-1.9668800158702607e-05,-2.253675743137708e-05,4.005952152303769,1.0020551178880317,2021-10-13 15:02:01
20211013_150301_2_4,7,2,4,3,21,50.047832072978046,39.94273010895719,-1.3217563843394044e-06,0.00037135452762508924,4.018869879690064,3.998009664218367,0.012405830191956313,0.017808243384347656,-2.6409862916980384e-08,9.297174394742053e-06,4.018869879690064,0.9948094324782404,2021-10-13 15:03:01
20211013_150401_2_4,7,2,4,3,21,49.92399226521028,40.004738107738326,0.0001709438201617669,-0.0002953450226573939,4.046341088311756,4.0468466885267995,-0.02092467094660859,-0.021056974434984103,3.4240815368623824e-06,-7.382751059686697e-06,4.0468466885267995,1.0001249524456808,2021-10-13 15:04:01
20211013_150501_2_4,7,2,4,3,21,49.92274471983415,40.015284037539054,0.00030124662578343686,0.0003549627700416677,3.9813386965530624,3.946286782203458,-0.02529570140365759,-0.013330343026318353,6.034256078547551e-06,8.870679755982008e-06,3.9813386965530624,0.9911959476394331,2021-10-13 15:05:01
20211013_150601_2_4,7,2,4,3,21,49.953751746536,39.93721696446887,1.170996990017631e-05,-0.00018506056410641075,4.024766692964667,4.038972971453376,-0.005446166411834343,-0.014340195374675832,2.344162248231601e-07,-4.633787183294581e-06,4.038972971453376,1.003529714781615,2021-10-13 15:06:01
20211013_150701_2_4,7,2,4,3,21,50.06076667169222,40.00032020536701,-0.0004868276898297517,-0.00019156285821049976,3.960560966341682,4.019304648410636,-0.010834438656769547,-0.001744426820995039,-9.724735001013025e-06,-4.789033118409811e-06,4.019304648410636,1.0148321620518357,2021-10-13 15:07:01
20211013_150801_2_4,7,2,4,3,21,50.03849853848096,39.96021307417215,0.000446444414500636,0.0003001091342564599,3.9364647845313083,4.027424085608214,-0.020955067839973772,-0.015915579261693538,8.922018596487426e-06,7.510198549227261e-06,4.027424085608214,1.0231068499416884,2021-10-13 15:08:01
20211013_150901_2_4,7,2,4,3,21,49.98714928240297,40.01964126531326,-0.0003804600783026789,-0.0001232233641683317,3.9653868242153263,3.9962155367761967,-0.011219700245906917,0.0038761946128252917,-7.611157742828369e-06,-3.0790721823669783e-06,3.9962155367761967,1.0077744527652661,2021-10-13 15:09:01
