serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211013_150001_2_5,6,2,5,2,27,29.929337667001178,20.03662307268296,0.0001492189498340587,-0.00017789239346510026,3.0101494810695697,3.0558207309187706,-0.01904125396128389,0.010735142928587195,4.985708387345343e-06,-8.878362028361496e-06,3.0558207309187706,1.0151724192225076,2021-10-13 15:00:01
20211013_150101_2_5,6,2,5,2,27,30.024937220004006,19.96789024611702,0.0005005220854193667,0.0001830958526766834,2.951540566721426,2.99461217638345,0.019013050207080318,0.02242543446950328,1.6670212555378654e-05,9.169514176005072e-06,2.99461217638345,1.0145929248432686,2021-10-13 15:01:01
20211013_150201_2_5,6,2,5,2,27,30.032743187130382,19.977162525306635,9.560659250730944e-05,0.00020023225008206614,3.024079529348324,3.028055688509149,-0.007117452545130596,-0.00781636944598076,3.183411915175259e-06,1.0023057570283881e-05,3.028055688509149,1.0013148328680634,2021-10-13 15:02:01
20211013_150301_2_5,6,2,5,2,27,30.018963265892783,20.038596346520553,0.0008122559616620846,-0.00030624481991549916,2.9872133708802475,3.023355507979136,-0.003891018102408191,0.0058068485145105556,2.7058095060363424e-05,-1.5282748083733652e-05,3.023355507979136,1.012098947283514,2021-10-13 15:03:01
20211013_150401_2_5,6,2,5,2,27,30.02577803833384,20.02012583907078,0.0002649070773844496,-0.0005494494889493399,2.9906880551226305,2.9943661875783714,0.005076704389200681,-0.03673192468630752,8.822654888284438e-06,-2.7444856908793648e-05,2.9943661875783714,1.0012298616197837,2021-10-13 15:04:01
20211013_150501_2_5,6,2,5,2,27,30.058126315845787,19.995481101416864,-0.00010396527225691787,0.0003927074450660117,3.0103149040171853,2.944649770307666,-0.008528946539502114,0.026794772213801086,-3.4588074840217284e-06,1.9639809768727434e-05,3.0103149040171853,0.9781866230599693,2021-10-13 15:05:01
20211013_150601_2_5,6,2,5,2,27,30.076180908955816,20.07590317622097,2.8558672246476113e-05,-9.29380871161409e-05,3.04196276324691,3.019235897500265,-0.011182399688843707,0.03195786516765629,9.495445027720314e-07,-4.629335293179836e-06,3.04196276324691,0.992528881016812,2021-10-13 15:06:01
20211013_150701_2_5,6,2,5,2,27,30.00197128449664,20.046423150910282,-6.042032572526243e-06,-4.7801538003450694e-05,3.020272809618474,3.025065006670537,0.0019174741808389776,-0.005741878844181925,-2.0138785265914947e-07,-2.3845420025108116e-06,3.025065006670537,1.0015866768845523,2021-10-13 15:07:01
20211013_150801_2_5,6,2,5,2,27,29.963937478016792,19.95742039972821,-8.713233614553487e-05,0.000229269016848591,3.0173449714740492,3.0061418771736825,0.016723309024065682,-0.010868881232735798,-2.907906753224939e-06,1.1487908369746689e-05,3.0173449714740492,0.9962871019368748,2021-10-13 15:08:01
20211013_150901_2_5,6,2,5,2,27,29.979264971458626,19.96935548678148,0.0010020584346741499,0.0005537049141992258,2.935928174157357,2.9762851677603837,0.0017192058454245768,0.022246291976916115,3.3425050134756365e-05,2.7727730850689965e-05,2.9762851677603837,1.0137459063059706,2021-10-13 15:09:01
20211013_151001_2_5,6,2,5,2,27,29.969819354152712,20.001429651493368,-0.00026939137095680066,-0.00021012798658147244,3.0166021368732747,2.9870775182282636,0.0014877958043558945,0.0066787624780987615,-8.98875524651679e-06,-1.0505648358280411e-05,3.0166021368732747,0.9902126242356861,2021-10-13 15:10:01
20211013_151101_2_5,6,2,5,2,27,30.04658664560035,19.994776709602434,0.0005650156624585502,0.00024120809834658595,2.999696898064149,3.0010733311397795,0.027750874557189265,-0.01973969808523478,1.8804653890404024e-05,1.206355549000687e-05,3.0010733311397795,1.0004588573853974,2021-10-13 15:11:01
