serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211001_070001_2_4,1,2,4,2,19,29.99909957752818,19.97843903176245,-0.00042531344404064217,0.0005299416675061865,2.9953445132079204,2.991218916660725,-0.001544351791490408,0.007608861451119577,-1.4177540327218264e-05,2.6525679341797725e-05,2.9953445132079204,0.9986226637607115,2021-10-01 07:00:01
20211001_070101_2_4,1,2,4,2,19,30.020371396023027,20.030290415351747,-0.00027610125291927857,-0.0005089445409589697,3.0085837483712323,2.965715846561367,0.007963625539295218,-0.0035185418282721015,-9.197129818182573e-06,-2.5408744976003996e-05,3.0085837483712323,0.9857514680011574,2021-10-01 07:01:01
20211001_070201_2_4,1,2,4,2,19,30.003430219677774,20.019409703409984,-0.0001702236733969479,-0.00044121058202015244,2.941281551732506,3.026697714892237,0.023741291088406228,0.0173619142122369,-5.6734737378563654e-06,-2.2039140442038075e-05,3.026697714892237,1.0290404579287618,2021-10-01 07:02:01
20211001_070301_2_4,1,2,4,2,19,29.988592745292475,20.011111366380145,0.00038938870125679217,5.4782027960033545e-05,2.904779634855096,3.0460823173841267,-0.027517671154126247,-0.0057475869972558975,1.2984560648245734e-05,2.7375804850134713e-06,3.0460823173841267,1.0486448888698847,2021-10-01 07:03:01
20211001_070401_2_4,1,2,4,2,19,30.06598698195561,20.012836985425263,-0.00014148925364491143,-0.0005223362800321849,3.005292413962963,3.0037689285702167,-0.02115841263600923,-0.019436278170382296,-4.705957390649692e-06,-2.6100061696029725e-05,3.005292413962963,0.9994930658375645,2021-10-01 07:04:01
20211001_070501_2_4,1,2,4,2,19,30.003069450506302,20.00573730947854,-0.00036734882067714666,0.0004611625251258202,3.0412921254294902,3.0304855502845878,0.014142057380245845,0.022054329693643265,-1.2243707974050224e-05,2.3051513572925178e-05,3.0412921254294902,0.9964467158368168,2021-10-01 07:05:01
20211001_070601_2_4,1,2,4,2,19,30.00999249359345,20.007166032886833,0.00027184832852616985,-0.00031036443752031586,2.9360734619542503,2.969206561995083,2.2771350429907354e-05,0.005016177744801214,9.058593686226486e-06,-1.5512663663117178e-05,2.969206561995083,1.011284833458758,2021-10-01 07:06:01
20211001_070701_2_4,1,2,4,2,19,30.042466293973984,19.996188578829482,-0.0007019788904963258,0.00023493897217780535,2.985611961759382,3.0118025200307916,-0.01684251232979199,0.004917237944552543,-2.3366220456977963e-05,1.1749187664020219e-05,3.0118025200307916,1.0087722579514238,2021-10-01 07:07:01
20211001_070801_2_4,1,2,4,2,19,29.99705420459179,19.949059455203447,-0.00021367521754943742,-0.000621549710818885,3.0165254602594733,2.9765843929932756,0.0046894748721944685,-0.011597782929330063,-7.123206701967727e-06,-3.1156842868437186e-05,3.0165254602594733,0.9867592474214483,2021-10-01 07:08:01
20211001_070901_2_4,1,2,4,2,19,29.983567178081206,20.05121505540944,-0.00036240827453343493,0.0002459231395484419,2.968896543612448,3.03686765034927,0.020997051212353793,-0.027169625316406442,-1.2086896545063694e-05,1.2264749984919068e-05,3.03686765034927,1.0228944005755476,2021-10-01 07:09:01
