serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211013_070001_2_6,6,2,6,1,31,40.02591958855513,29.983263046648993,2.7202137979410088e-05,0.0006146605469784003,4.992630991922877,4.96517295760483,0.006319992641655713,-0.004111853941569136,6.796130672082839e-07,2.0500121885402877e-05,4.992630991922877,0.9945002876514468,2021-10-13 07:00:01
20211013_070101_2_6,6,2,6,1,31,39.99369550277005,30.01365474718289,0.00020973969773636003,-0.0002611975015728862,4.980610174278681,5.083433803388715,-0.02603257687410654,-0.0033800178742422436,5.244319013276305e-06,-8.702622315511323e-06,5.083433803388715,1.0206447855809004,2021-10-13 07:01:01
20211013_070201_2_6,6,2,6,1,31,39.96963617978995,30.06981736990987,0.00017345497753990313,0.00042135511563535654,5.033615762078202,5.008075624070329,0.022244375008928546,0.008224864129250593,4.3396686614727815e-06,1.4012559852026115e-05,5.033615762078202,0.9949260851016312,2021-10-13 07:02:01
20211013_070301_2_6,6,2,6,1,31,39.99060719161443,29.99862915091291,0.0005142113765270962,-0.00031370745696383405,4.98923329843633,4.971568076424206,0.006928430770078814,-0.016096660969634757,1.2858303802771976e-05,-1.0457393082386478e-05,4.98923329843633,0.9964593313330005,2021-10-13 07:03:01
20211013_070401_2_6,6,2,6,1,31,39.98738561208103,29.99467883428217,5.3997490173951706e-05,-0.0005413329802528455,4.970799443984383,5.049913829067225,0.0036487178760132607,-0.014120404267513632,1.3503631044495676e-06,-1.804763382344116e-05,5.049913829067225,1.0159158272174078,2021-10-13 07:04:01
20211013_070501_2_6,6,2,6,1,31,39.999845819909446,29.94735708959642,-0.00022991107853427122,-0.000654276292616529,5.011388480065973,5.0491312555681445,0.011178561814503494,0.0122257458746975,-5.747799118261494e-06,-2.1847547035922636e-05,5.0491312555681445,1.0075314008587246,2021-10-13 07:05:01
20211013_070601_2_6,6,2,6,1,31,40.02161574389589,30.034824834606205,6.026100281159682e-05,-5.090992673636602e-05,4.953293687740129,4.967851939495934,-0.007711718730731031,-0.013651989048338555,1.5057113934933484e-06,-1.6950299199916582e-06,4.967851939495934,1.0029391053051908,2021-10-13 07:06:01
20211013_070701_2_6,6,2,6,1,31,40.014363036482735,30.010557328571384,-0.0001686154792279973,6.288986000687978e-05,4.999148089672623,4.883312925851684,-0.016722809547784632,-0.002467566666312162,-4.213873880093097e-06,2.095591205399103e-06,4.999148089672623,0.9768290193162643,2021-10-13 07:07:01
20211013_070801_2_6,6,2,6,1,31,39.986784409775005,29.945219786076503,0.00019430253257190025,-0.00013750366469733876,5.016374966092957,4.969400100309111,0.005519870102423304,-0.013302058136391905,4.859168733868029e-06,-4.591840222901728e-06,5.016374966092957,0.9906356948789989,2021-10-13 07:08:01
20211013_070901_2_6,6,2,6,1,31,39.98279841158332,30.0454098963045,0.00023900512270159943,-0.0004913266700392268,4.989844195508682,5.021707084267724,0.01356689133373601,0.01669627739085063,5.977698715364501e-06,-1.63528030316424e-05,5.021707084267724,1.0063855478268682,2021-10-13 07:09:01
20211013_071001_2_6,6,2,6,1,31,40.02248627426937,30.031282760280448,-0.0003255198088640525,-0.00010086956865652433,4.995847944420544,5.019515026550581,-0.024523179426137017,-0.006386998770537984,-8.13342296211444e-06,-3.358816520149949e-06,5.019515026550581,1.0047373503744181,2021-10-13 07:10:01
20211013_071101_2_6,6,2,6,1,31,39.977106135686306,29.943991493513202,0.0005120458171724807,0.0005149005007379706,5.051673910011869,5.039983268168188,-0.001377900382790306,-0.023328373411342702,1.2808476317283843e-05,1.7195453079443803e-05,5.051673910011869,0.997685788502597,2021-10-13 07:11:01
20211013_071201_2_6,6,2,6,1,31,40.0255229735308,30.041023117505127,-0.0005159963777132381,7.430041931404127e-05,5.06177579715237,5.011935767976335,0.020508464207432797,-0.024295359752850538,-1.2891683590354851e-05,2.473298563215241e-06,5.06177579715237,0.9901536474207188,2021-10-13 07:12:01
20211013_071301_2_6,6,2,6,1,31,40.04652902551083,30.040025197069944,-0.0001058352818611238,0.0009931035151539828,4.968618257748838,5.065160652321392,-0.003185175614289406,0.00018201415478049434,-2.6428078646642154e-06,3.3059343613694725e-05,5.065160652321392,1.0194304310704472,2021-10-13 07:13:01
20211013_071401_2_6,6,2,6,1,31,40.02623067935312,29.963924518133474,0.000602020377136659,0.00028717244320016394,5.022725889751637,5.015898366109668,-0.00044504203743707437,0.01849945837495082,1.5040646269177713e-05,9.583939614664755e-06,5.022725889751637,0.9986406736517515,2021-10-13 07:14:01
20211013_071501_2_6,6,2,6,1,31,40.0798858122918,30.002219281743216,-0.0002582999238644042,-0.0001595436152512523,5.033370879630379,5.016537311584143,-0.01589764793748055,0.01441224334264824,-6.44462723956135e-06,-5.317727123884362e-06,5.033370879630379,0.9966556074549643,2021-10-13 07:15:01
20211013_071601_2_6,6,2,6,1,31,39.99528712359475,30.043839631064397,0.0009035282712207014,0.0004020610824495884,4.918514133978834,4.999965985724754,0.014128981378845504,-0.005955849715281315,2.259086847979335e-05,1.3382479982148145e-05,4.999965985724754,1.01656025570471,2021-10-13 07:16:01
20211013_071701_2_6,6,2,6,1,31,40.011222015315916,29.94665981648905,-0.00017974963818771423,2.6226054120790287e-05,5.027615076311321,4.944942276518557,-0.022230645161222865,-0.008074731259803843,-4.492480587543859e-06,8.757589087230976e-07,5.027615076311321,0.9835562590735527,2021-10-13 07:17:01
20211013_071801_2_6,6,2,6,1,31,40.01414932807479,30.000793980083582,-0.00040273864710039663,0.00020635911699756683,5.0146800273277865,4.991391015884894,0.008602739550694466,0.011135518957140409,-1.00649058861243e-05,6.878455188038057e-06,5.0146800273277865,0.995355833011084,2021-10-13 07:18:01
20211013_071901_2_6,6,2,6,1,31,40.01570695347938,29.984291769548424,1.4905733067211345e-05,-0.00026253779122620936,5.031062055199417,5.018512318769969,0.015585374161287718,-0.009857582748416792,3.724970568317121e-07,-8.755844334894e-06,5.031062055199417,0.9975055492673802,2021-10-13 07:19:01
20211013_072001_2_6,6,2,6,1,31,40.06411228980878,29.995195239093686,0.00031972688594203034,-0.0007205814689788476,5.028898593747583,4.917526088685802,-0.007845362769469174,-0.011788210522472899,7.98038113584661e-06,-2.402322982847903e-05,5.028898593747583,0.9778534995316369,2021-10-13 07:20:01
20211013_072101_2_6,6,2,6,1,31,40.019009156124916,30.017602761011176,0.0005000340061528472,-0.00030131635299657857,4.905051029858444,5.036269417188218,-0.01646331455323951,-0.015204961165442179,1.2494912210396817e-05,-1.0037988556099754e-05,5.036269417188218,1.026751686482161,2021-10-13 07:21:01
20211013_072201_2_6,6,2,6,1,31,40.05226640583779,30.001571141775973,4.6083369121706913e-05,0.0005223478045770875,4.993049844586701,4.990875335405988,-0.002515587925035033,0.0127494338273412,1.1505808099536176e-06,1.741068166425922e-05,4.993049844586701,0.9995644927953062,2021-10-13 07:22:01
20211013_072301_2_6,6,2,6,1,31,40.04773012806864,30.005118517084348,-0.0007984960685818312,-0.0005139007034653822,4.966479575841323,4.975339853699433,-0.009778763965473995,0.0030600129362336388,-1.993860990443954e-05,-1.712710127016418e-05,4.975339853699433,1.0017840157646494,2021-10-13 07:23:01
20211013_072401_2_6,6,2,6,1,31,40.00233563479571,29.966109506786843,9.99238027531169e-05,-4.798037688273611e-05,4.996330422259578,5.006946574175919,0.01667923756351712,-0.016271908508664,2.4979492114005205e-06,-1.6011546935003132e-06,5.006946574175919,1.0021247897995387,2021-10-13 07:24:01
20211013_072501_2_6,6,2,6,1,31,40.022709537092375,29.94553962873063,-0.00032125411141462854,-0.0005703297410789214,4.988044633668809,5.028610256771174,0.0019696063323559913,-0.014372518103745232,-8.026795665018522e-06,-1.9045565655184596e-05,5.028610256771174,1.008132570191644,2021-10-13 07:25:01
20211013_072601_2_6,6,2,6,1,31,39.9902396734681,29.952391464523664,0.0002080044638680904,0.0001343804845311309,4.985161717220303,4.992025780927975,-0.004193895312700993,-0.011187479229492715,5.20138077607204e-06,4.486469292119609e-06,4.992025780927975,1.0013768989045952,2021-10-13 07:26:01
20211013_072701_2_6,6,2,6,1,31,39.91744196621324,29.982858540380022,-0.0007058769657980767,8.352083236739883e-05,5.0764229575433415,4.954394448587664,0.010462530907222605,-0.008953305192238938,-1.768342185843327e-05,2.7856193983277297e-06,5.0764229575433415,0.9759617135971012,2021-10-13 07:27:01
20211013_072801_2_6,6,2,6,1,31,40.0082426960062,29.972984938369713,0.00023383564199837807,0.0002039354764674598,5.009990371532153,4.951120741934667,-0.031143072191346672,0.0150109294373823,5.844686650576647e-06,6.803976210136922e-06,5.009990371532153,0.9882495523480452,2021-10-13 07:28:01
20211013_072901_2_6,6,2,6,1,31,39.984182814414346,30.017507162250933,-0.00010231169913460236,0.00019596279082845442,5.001502078072623,4.956481891956846,0.011299380097976422,-0.004596885515019255,-2.5588043054294675e-06,6.5282833037811684e-06,5.001502078072623,0.990998666917854,2021-10-13 07:29:01
